"year","station_id","monthly_msl"
2008,"Rockport, TX","0.058"
2008,"South Beach, OR","0.031"
2008,"Honolulu, HI","0.035"
2008,"South Beach, OR","-0.112"
2008,"Clearwater Beach, FL","-0.021"
2008,"Seavy Island, ME","0.020"
2008,"Dauphin Island, AL","0.035"
2008,"Seavy Island, ME","-0.016"
2008,"Rockport, TX","-0.059"
2008,"Rockport, TX","-0.040"
2008,"San Diego, CA","0.031"
2008,"Lewisetta,VA","0.073"
2008,"Rockport, TX","0.018"
2008,"Rockport, TX","0.101"
2008,"Lewisetta,VA","0.108"
2008,"Waveland, MS","0.062"
2008,"Rockport, TX","0.030"
2008,"Lewisetta,VA","0.084"
2008,"Seavy Island, ME","-0.037"
2008,"Pulaski, GA","0.139"
2008,"Clearwater Beach, FL","0.137"
2008,"Waveland, MS","-0.030"
2008,"San Diego, CA","0.056"
2008,"Clearwater Beach, FL","0.025"
2008,"Pulaski, GA","-0.102"
2008,"Dauphin Island, AL","0.001"
2008,"Waveland, MS","-0.008"
2008,"Waveland, MS","0.011"
2008,"Waveland, MS","0.051"
2008,"South Beach, OR","0.051"
2008,"Seavy Island, ME","0.015"
2008,"San Diego, CA","0.076"
2008,"San Diego, CA","0.061"
2008,"Honolulu, HI","0.084"
2008,"Dauphin Island, AL","0.058"
2008,"Honolulu, HI","0.008"
2008,"Lewisetta,VA","0.143"
2008,"Pulaski, GA","-0.011"
2008,"Seavy Island, ME","-0.010"
2008,"South Beach, OR","-0.001"
2008,"South Beach, OR","-0.047"
2008,"Seavy Island, ME","0.018"
2008,"Lewisetta,VA","0.051"
2008,"San Diego, CA","-0.002"
2008,"San Diego, CA","-0.028"
2008,"Lewisetta,VA","0.055"
2008,"Pulaski, GA","-0.054"
2008,"San Diego, CA","0.041"
2008,"Clearwater Beach, FL","0.005"
2008,"Waveland, MS","0.063"
2008,"Clearwater Beach, FL","-0.019"
2008,"Dauphin Island, AL","-0.022"
2008,"Lewisetta,VA","0.072"
2008,"Seavy Island, ME","0.049"
2008,"Seavy Island, ME","0.083"
2008,"Seavy Island, ME","0.007"
2008,"South Beach, OR","-0.048"
2008,"Pulaski, GA","0.048"
2008,"San Diego, CA","-0.029"
2008,"Lewisetta,VA","0.163"
2008,"Dauphin Island, AL","0.005"
2009,"Seavy Island, ME","0.063"
2009,"Lewisetta,VA","0.037"
2009,"Lewisetta,VA","0.142"
2009,"Rockport, TX","0.018"
2009,"Honolulu, HI","0.009"
2009,"Waveland, MS","-0.036"
2009,"Seavy Island, ME","0.092"
2009,"Lewisetta,VA","0.168"
2009,"Dauphin Island, AL","0.132"
2009,"Pulaski, GA","0.204"
2009,"Rockport, TX","0.030"
2009,"Pulaski, GA","-0.122"
2009,"Waveland, MS","0.148"
2009,"San Diego, CA","-0.023"
2009,"Waveland, MS","-0.026"
2009,"Clearwater Beach, FL","0.094"
2009,"Honolulu, HI","0.034"
2009,"South Beach, OR","0.044"
2009,"Rockport, TX","-0.018"
2009,"Seavy Island, ME","-0.003"
2009,"Lewisetta,VA","0.274"
2009,"Lewisetta,VA","0.063"
2009,"Rockport, TX","-0.071"
2009,"Honolulu, HI","-0.024"
2009,"Pulaski, GA","-0.016"
2009,"Rockport, TX","0.121"
2009,"Honolulu, HI","-0.050"
2009,"Pulaski, GA","0.072"
2009,"San Diego, CA","0.095"
2009,"Rockport, TX","0.007"
2009,"Waveland, MS","0.083"
2009,"Clearwater Beach, FL","0.139"
2009,"San Diego, CA","0.025"
2009,"San Diego, CA","0.114"
2009,"Clearwater Beach, FL","0.105"
2009,"South Beach, OR","0.047"
2009,"Clearwater Beach, FL","0.038"
2009,"San Diego, CA","0.036"
2009,"Honolulu, HI","-0.028"
2009,"Waveland, MS","0.175"
2009,"Pulaski, GA","0.030"
2009,"Seavy Island, ME","0.022"
2009,"Lewisetta,VA","0.067"
2009,"Clearwater Beach, FL","0.082"
2009,"Dauphin Island, AL","0.048"
2009,"South Beach, OR","0.005"
2009,"San Diego, CA","0.004"
2009,"Pulaski, GA","-0.104"
2009,"South Beach, OR","0.022"
2009,"Waveland, MS","0.067"
2009,"San Diego, CA","0.022"
2009,"Rockport, TX","0.140"
2009,"Lewisetta,VA","0.079"
2009,"Waveland, MS","0.016"
2009,"San Diego, CA","0.039"
2009,"Seavy Island, ME","-0.033"
2009,"Pulaski, GA","0.043"
2009,"Clearwater Beach, FL","0.072"
2009,"Clearwater Beach, FL","0.110"
2009,"Rockport, TX","-0.041"
2009,"Lewisetta,VA","0.164"
2009,"Lewisetta,VA","0.162"
2009,"Seavy Island, ME","-0.024"
2009,"San Diego, CA","0.000"
2009,"South Beach, OR","-0.028"
2009,"San Diego, CA","0.049"
2009,"Pulaski, GA","0.123"
2009,"Seavy Island, ME","-0.030"
2009,"Dauphin Island, AL","-0.002"
2009,"Rockport, TX","-0.045"
2009,"South Beach, OR","-0.016"
2009,"Pulaski, GA","0.037"
2009,"Honolulu, HI","-0.026"
2009,"Lewisetta,VA","0.230"
2009,"Dauphin Island, AL","0.094"
2009,"Clearwater Beach, FL","-0.032"
2009,"Dauphin Island, AL","0.096"
2009,"South Beach, OR","0.035"
2009,"South Beach, OR","0.033"
2009,"Waveland, MS","-0.005"
2009,"Dauphin Island, AL","0.084"
2009,"Rockport, TX","0.012"
2009,"Honolulu, HI","-0.034"
2009,"South Beach, OR","0.083"
2009,"Lewisetta,VA","0.042"
2009,"Waveland, MS","0.124"
2009,"San Diego, CA","0.041"
2009,"Seavy Island, ME","0.040"
2009,"Honolulu, HI","-0.010"
2009,"Seavy Island, ME","0.019"
2009,"South Beach, OR","-0.137"
2009,"Honolulu, HI","0.010"
2009,"Dauphin Island, AL","0.087"
2009,"Honolulu, HI","-0.036"
2009,"Seavy Island, ME","0.066"
2009,"San Diego, CA","-0.028"
2009,"Pulaski, GA","0.211"
2009,"Honolulu, HI","-0.012"
2009,"Pulaski, GA","0.190"
2009,"Waveland, MS","0.087"
2009,"Clearwater Beach, FL","-0.026"
2009,"Dauphin Island, AL","-0.006"
2009,"Pulaski, GA","-0.014"
2009,"South Beach, OR","0.050"
2009,"Clearwater Beach, FL","0.036"
2009,"Waveland, MS","0.078"
2009,"Rockport, TX","-0.009"
2009,"Dauphin Island, AL","0.036"
2009,"Dauphin Island, AL","0.163"
2009,"South Beach, OR","-0.084"
2009,"Lewisetta,VA","0.095"
2009,"Seavy Island, ME","0.080"
2009,"Dauphin Island, AL","0.160"
2009,"Rockport, TX","-0.042"
2010,"Pulaski, GA","0.033"
2010,"Clearwater Beach, FL","0.035"
2010,"Rockport, TX","0.184"
2010,"Waveland, MS","0.005"
2010,"Seavy Island, ME","0.033"
2010,"Rockport, TX","-0.040"
2010,"San Diego, CA","0.009"
2010,"San Diego, CA","0.073"
2010,"San Diego, CA","-0.021"
2010,"Honolulu, HI","-0.062"
2010,"Waveland, MS","0.019"
2010,"Lewisetta,VA","0.102"
2010,"South Beach, OR","0.025"
2010,"South Beach, OR","-0.010"
2010,"Seavy Island, ME","0.070"
2010,"Dauphin Island, AL","-0.001"
2010,"Lewisetta,VA","0.094"
2010,"Honolulu, HI","0.040"
2010,"Lewisetta,VA","0.140"
2010,"Dauphin Island, AL","0.034"
2010,"Lewisetta,VA","0.123"
2010,"Rockport, TX","-0.006"
2010,"Waveland, MS","0.021"
2010,"Rockport, TX","-0.004"
2010,"Clearwater Beach, FL","0.070"
2010,"Lewisetta,VA","0.146"
2010,"San Diego, CA","-0.022"
2010,"Lewisetta,VA","0.294"
2010,"Honolulu, HI","0.053"
2010,"Rockport, TX","0.060"
2010,"Pulaski, GA","0.030"
2010,"San Diego, CA","-0.015"
2010,"Pulaski, GA","-0.022"
2010,"Seavy Island, ME","0.044"
2010,"South Beach, OR","-0.035"
2010,"Lewisetta,VA","0.186"
2010,"Pulaski, GA","-0.054"
2010,"Seavy Island, ME","0.051"
2010,"San Diego, CA","-0.018"
2010,"Clearwater Beach, FL","0.105"
2010,"Waveland, MS","0.120"
2010,"Lewisetta,VA","0.089"
2010,"South Beach, OR","0.001"
2010,"Seavy Island, ME","0.191"
2010,"Lewisetta,VA","0.115"
2010,"Honolulu, HI","0.010"
2010,"Seavy Island, ME","0.031"
2010,"Dauphin Island, AL","0.118"
2010,"Lewisetta,VA","0.100"
2010,"Waveland, MS","0.041"
2010,"Rockport, TX","0.030"
2010,"South Beach, OR","0.054"
2010,"Seavy Island, ME","0.067"
2010,"Waveland, MS","-0.067"
2010,"South Beach, OR","0.238"
2010,"Dauphin Island, AL","0.070"
2010,"Honolulu, HI","0.032"
2010,"Honolulu, HI","-0.024"
2010,"South Beach, OR","-0.001"
2010,"Rockport, TX","-0.089"
2010,"Waveland, MS","0.111"
2010,"Honolulu, HI","-0.045"
2010,"South Beach, OR","0.141"
2010,"Clearwater Beach, FL","0.053"
2010,"Dauphin Island, AL","0.081"
2010,"Seavy Island, ME","0.173"
2010,"Seavy Island, ME","0.130"
2010,"Seavy Island, ME","0.099"
2010,"Rockport, TX","0.038"
2010,"South Beach, OR","0.126"
2010,"Waveland, MS","0.078"
2010,"Clearwater Beach, FL","0.024"
2010,"San Diego, CA","-0.027"
2010,"Waveland, MS","-0.071"
2010,"Clearwater Beach, FL","-0.032"
2010,"Pulaski, GA","0.076"
2010,"Waveland, MS","0.121"
2010,"Pulaski, GA","0.086"
2010,"South Beach, OR","0.024"
2010,"Pulaski, GA","-0.008"
2010,"Waveland, MS","-0.134"
2010,"Lewisetta,VA","0.143"
2010,"Dauphin Island, AL","0.005"
2010,"Pulaski, GA","-0.052"
2010,"Rockport, TX","0.090"
2010,"Rockport, TX","0.031"
2010,"Rockport, TX","0.284"
2010,"Honolulu, HI","-0.046"
2010,"Rockport, TX","-0.061"
2010,"Dauphin Island, AL","-0.031"
2010,"Pulaski, GA","0.099"
2010,"Clearwater Beach, FL","0.103"
2010,"Honolulu, HI","-0.015"
2010,"Honolulu, HI","0.036"
2010,"Dauphin Island, AL","0.113"
2010,"San Diego, CA","0.011"
2010,"Waveland, MS","0.220"
2010,"Dauphin Island, AL","0.057"
2010,"Pulaski, GA","0.117"
2010,"San Diego, CA","-0.012"
2010,"San Diego, CA","0.012"
2010,"San Diego, CA","0.101"
2010,"Clearwater Beach, FL","0.015"
2010,"Pulaski, GA","-0.029"
2010,"Lewisetta,VA","0.170"
2010,"Dauphin Island, AL","-0.107"
2010,"Seavy Island, ME","0.069"
2010,"Dauphin Island, AL","0.176"
2010,"Clearwater Beach, FL","0.043"
2010,"Pulaski, GA","0.039"
2010,"Clearwater Beach, FL","0.057"
2010,"Honolulu, HI","0.011"
2010,"Dauphin Island, AL","0.119"
2010,"South Beach, OR","0.030"
2010,"Seavy Island, ME","0.162"
2010,"South Beach, OR","0.166"
2010,"Honolulu, HI","0.065"
2010,"San Diego, CA","0.116"
2011,"Rockport, TX","0.033"
2011,"Clearwater Beach, FL","0.053"
2011,"Waveland, MS","-0.070"
2011,"Dauphin Island, AL","0.103"
2011,"Lewisetta,VA","0.172"
2011,"Clearwater Beach, FL","-0.008"
2011,"Pulaski, GA","0.019"
2011,"South Beach, OR","-0.054"
2011,"Dauphin Island, AL","0.034"
2011,"Clearwater Beach, FL","0.039"
2011,"Dauphin Island, AL","0.097"
2011,"Waveland, MS","0.081"
2011,"Waveland, MS","0.046"
2011,"Pulaski, GA","0.037"
2011,"San Diego, CA","-0.003"
2011,"Dauphin Island, AL","0.068"
2011,"Pulaski, GA","0.001"
2011,"Pulaski, GA","0.043"
2011,"Dauphin Island, AL","0.047"
2011,"Rockport, TX","-0.086"
2011,"Rockport, TX","-0.126"
2011,"Pulaski, GA","-0.038"
2011,"Honolulu, HI","-0.002"
2011,"Honolulu, HI","0.034"
2011,"San Diego, CA","-0.011"
2011,"Seavy Island, ME","0.108"
2011,"Rockport, TX","0.010"
2011,"Clearwater Beach, FL","0.044"
2011,"Rockport, TX","0.073"
2011,"South Beach, OR","0.061"
2011,"Honolulu, HI","-0.066"
2011,"Waveland, MS","-0.054"
2011,"Lewisetta,VA","0.196"
2011,"Rockport, TX","0.028"
2011,"Waveland, MS","0.038"
2011,"Waveland, MS","-0.011"
2011,"Rockport, TX","-0.011"
2011,"South Beach, OR","0.196"
2011,"Honolulu, HI","0.021"
2011,"Seavy Island, ME","0.077"
2011,"Pulaski, GA","0.028"
2011,"Honolulu, HI","-0.021"
2011,"South Beach, OR","0.059"
2011,"Seavy Island, ME","0.038"
2011,"Waveland, MS","0.056"
2011,"South Beach, OR","0.004"
2011,"Dauphin Island, AL","0.036"
2011,"Clearwater Beach, FL","0.005"
2011,"Lewisetta,VA","0.217"
2011,"Dauphin Island, AL","0.071"
2011,"Lewisetta,VA","0.118"
2011,"Waveland, MS","0.024"
2011,"Rockport, TX","0.045"
2011,"Dauphin Island, AL","0.088"
2011,"Lewisetta,VA","0.146"
2011,"San Diego, CA","0.019"
2011,"Dauphin Island, AL","-0.004"
2011,"Clearwater Beach, FL","0.105"
2011,"South Beach, OR","-0.062"
2011,"San Diego, CA","-0.012"
2011,"Honolulu, HI","0.024"
2011,"San Diego, CA","0.021"
2011,"South Beach, OR","0.028"
2011,"Honolulu, HI","-0.020"
2011,"Clearwater Beach, FL","0.047"
2011,"Lewisetta,VA","0.155"
2011,"Lewisetta,VA","0.124"
2011,"South Beach, OR","-0.207"
2011,"South Beach, OR","0.044"
2011,"Seavy Island, ME","0.054"
2011,"Lewisetta,VA","0.136"
2011,"Waveland, MS","0.085"
2011,"Lewisetta,VA","0.170"
2011,"Seavy Island, ME","0.016"
2011,"Seavy Island, ME","0.009"
2011,"Seavy Island, ME","0.096"
2011,"Rockport, TX","-0.009"
2011,"Pulaski, GA","0.096"
2011,"Rockport, TX","0.005"
2011,"San Diego, CA","0.046"
2011,"San Diego, CA","-0.014"
2011,"San Diego, CA","0.063"
2011,"Pulaski, GA","0.007"
2011,"Lewisetta,VA","0.084"
2011,"Rockport, TX","-0.092"
2011,"San Diego, CA","-0.006"
2011,"Clearwater Beach, FL","0.040"
2011,"Honolulu, HI","0.049"
2011,"San Diego, CA","0.056"
2011,"Waveland, MS","-0.039"
2011,"Seavy Island, ME","0.098"
2011,"Rockport, TX","0.015"
2011,"Dauphin Island, AL","-0.045"
2011,"Pulaski, GA","0.004"
2011,"Honolulu, HI","-0.019"
2011,"South Beach, OR","0.067"
2011,"Pulaski, GA","0.074"
2011,"Clearwater Beach, FL","0.071"
2011,"Lewisetta,VA","0.145"
2011,"Honolulu, HI","-0.029"
2011,"San Diego, CA","0.051"
2011,"Pulaski, GA","0.161"
2011,"Waveland, MS","0.027"
2011,"Honolulu, HI","0.014"
2011,"Seavy Island, ME","0.010"
2011,"Clearwater Beach, FL","-0.019"
2011,"Honolulu, HI","0.037"
2011,"Lewisetta,VA","0.154"
2011,"Clearwater Beach, FL","0.064"
2011,"Seavy Island, ME","0.063"
2011,"Clearwater Beach, FL","0.094"
2011,"South Beach, OR","-0.001"
2011,"Pulaski, GA","-0.024"
2011,"Dauphin Island, AL","-0.037"
2012,"Waveland, MS","0.093"
2012,"Waveland, MS","0.026"
2012,"South Beach, OR","0.166"
2012,"San Diego, CA","0.002"
2012,"Pulaski, GA","0.124"
2012,"Seavy Island, ME","0.097"
2012,"Dauphin Island, AL","0.154"
2012,"South Beach, OR","0.137"
2012,"Honolulu, HI","0.051"
2012,"Rockport, TX","-0.031"
2012,"Rockport, TX","0.080"
2012,"Dauphin Island, AL","0.077"
2012,"Waveland, MS","0.170"
2012,"Honolulu, HI","0.046"
2012,"Clearwater Beach, FL","0.123"
2012,"Dauphin Island, AL","0.189"
2012,"San Diego, CA","0.076"
2012,"Waveland, MS","0.070"
2012,"Pulaski, GA","0.007"
2012,"Lewisetta,VA","0.209"
2012,"Seavy Island, ME","0.060"
2012,"Pulaski, GA","-0.010"
2012,"Honolulu, HI","0.009"
2012,"Rockport, TX","0.122"
2012,"Clearwater Beach, FL","0.117"
2012,"Clearwater Beach, FL","0.095"
2012,"Pulaski, GA","0.019"
2012,"South Beach, OR","0.063"
2012,"Seavy Island, ME","0.003"
2012,"Dauphin Island, AL","0.119"
2012,"San Diego, CA","0.084"
2012,"South Beach, OR","0.068"
2012,"Lewisetta,VA","0.213"
2012,"Rockport, TX","0.067"
2012,"South Beach, OR","0.013"
2012,"Pulaski, GA","0.209"
2012,"Pulaski, GA","0.184"
2012,"San Diego, CA","0.010"
2012,"Waveland, MS","-0.002"
2012,"Seavy Island, ME","-0.001"
2012,"South Beach, OR","-0.056"
2012,"Lewisetta,VA","0.193"
2012,"Honolulu, HI","0.024"
2012,"South Beach, OR","0.048"
2012,"Pulaski, GA","0.059"
2012,"Rockport, TX","-0.022"
2012,"San Diego, CA","0.005"
2012,"Waveland, MS","0.037"
2012,"San Diego, CA","0.056"
2012,"Lewisetta,VA","0.104"
2012,"Lewisetta,VA","0.134"
2012,"Dauphin Island, AL","0.066"
2012,"Clearwater Beach, FL","0.113"
2012,"Seavy Island, ME","0.103"
2012,"Dauphin Island, AL","0.034"
2012,"San Diego, CA","0.089"
2012,"Pulaski, GA","-0.065"
2012,"San Diego, CA","0.023"
2012,"Pulaski, GA","0.047"
2012,"Honolulu, HI","-0.042"
2012,"South Beach, OR","0.188"
2012,"Honolulu, HI","0.040"
2012,"Dauphin Island, AL","0.086"
2012,"San Diego, CA","0.068"
2012,"Rockport, TX","0.022"
2012,"Rockport, TX","-0.006"
2012,"Waveland, MS","0.239"
2012,"South Beach, OR","0.133"
2012,"Rockport, TX","0.106"
2012,"Clearwater Beach, FL","0.060"
2012,"Waveland, MS","0.225"
2012,"Dauphin Island, AL","0.068"
2012,"San Diego, CA","0.026"
2012,"Waveland, MS","0.090"
2012,"Seavy Island, ME","0.045"
2012,"Rockport, TX","0.103"
2012,"Rockport, TX","0.033"
2012,"South Beach, OR","0.033"
2012,"Rockport, TX","-0.075"
2012,"Honolulu, HI","-0.049"
2012,"Pulaski, GA","0.058"
2012,"Seavy Island, ME","0.053"
2012,"Dauphin Island, AL","0.202"
2012,"San Diego, CA","0.029"
2012,"Pulaski, GA","0.089"
2012,"Honolulu, HI","-0.021"
2012,"Lewisetta,VA","0.102"
2012,"Seavy Island, ME","0.002"
2012,"South Beach, OR","-0.009"
2012,"Seavy Island, ME","-0.007"
2012,"Clearwater Beach, FL","0.049"
2012,"Seavy Island, ME","0.035"
2012,"Pulaski, GA","0.100"
2012,"Clearwater Beach, FL","0.118"
2012,"Clearwater Beach, FL","0.069"
2012,"San Diego, CA","0.028"
2012,"Clearwater Beach, FL","0.125"
2012,"Dauphin Island, AL","0.099"
2012,"Honolulu, HI","-0.007"
2012,"Waveland, MS","0.156"
2012,"Lewisetta,VA","0.144"
2012,"Lewisetta,VA","0.129"
2012,"Waveland, MS","0.081"
2012,"Lewisetta,VA","0.141"
2012,"Dauphin Island, AL","0.101"
2012,"Clearwater Beach, FL","0.202"
2012,"Honolulu, HI","0.025"
2012,"Dauphin Island, AL","0.091"
2012,"Rockport, TX","0.084"
2012,"Waveland, MS","0.094"
2012,"Lewisetta,VA","0.150"
2012,"Lewisetta,VA","0.030"
2012,"Seavy Island, ME","0.042"
2012,"South Beach, OR","-0.002"
2013,"Seavy Island, ME","-0.015"
2013,"Honolulu, HI","0.020"
2013,"San Diego, CA","0.056"
2013,"Seavy Island, ME","-0.014"
2013,"Pulaski, GA","0.085"
2013,"Pulaski, GA","0.089"
2013,"Rockport, TX","0.035"
2013,"Rockport, TX","0.083"
2013,"Honolulu, HI","-0.040"
2013,"Seavy Island, ME","-0.013"
2013,"Honolulu, HI","0.010"
2013,"Pulaski, GA","0.098"
2013,"Honolulu, HI","0.005"
2013,"Seavy Island, ME","0.036"
2013,"Dauphin Island, AL","0.130"
2013,"Lewisetta,VA","0.094"
2013,"Dauphin Island, AL","0.101"
2013,"Rockport, TX","-0.004"
2013,"South Beach, OR","-0.060"
2013,"Dauphin Island, AL","0.095"
2013,"Clearwater Beach, FL","0.069"
2013,"Waveland, MS","0.073"
2013,"San Diego, CA","-0.013"
2013,"Seavy Island, ME","-0.050"
2013,"Seavy Island, ME","0.050"
2013,"Rockport, TX","-0.006"
2013,"San Diego, CA","0.063"
2013,"Clearwater Beach, FL","0.111"
2013,"Pulaski, GA","0.123"
2013,"Dauphin Island, AL","0.136"
2013,"Dauphin Island, AL","0.085"
2013,"Clearwater Beach, FL","0.105"
2013,"Waveland, MS","0.035"
2013,"Lewisetta,VA","0.078"
2013,"Waveland, MS","0.082"
2013,"Waveland, MS","0.139"
2013,"Lewisetta,VA","0.123"
2013,"Honolulu, HI","0.008"
2013,"Dauphin Island, AL","0.076"
2013,"Rockport, TX","0.020"
2013,"San Diego, CA","0.017"
2013,"Pulaski, GA","0.094"
2013,"Dauphin Island, AL","0.103"
2013,"Seavy Island, ME","0.138"
2013,"Clearwater Beach, FL","0.059"
2013,"South Beach, OR","0.130"
2013,"Rockport, TX","0.086"
2013,"Dauphin Island, AL","0.175"
2013,"San Diego, CA","0.018"
2013,"Pulaski, GA","-0.002"
2013,"Lewisetta,VA","0.135"
2013,"South Beach, OR","-0.002"
2013,"Pulaski, GA","0.136"
2013,"Lewisetta,VA","0.110"
2013,"Seavy Island, ME","-0.020"
2013,"Honolulu, HI","0.023"
2013,"Seavy Island, ME","0.022"
2013,"South Beach, OR","-0.206"
2013,"Clearwater Beach, FL","0.089"
2013,"Pulaski, GA","0.112"
2013,"Dauphin Island, AL","0.091"
2013,"Pulaski, GA","0.114"
2013,"South Beach, OR","-0.001"
2013,"Seavy Island, ME","0.046"
2013,"Seavy Island, ME","0.047"
2013,"Lewisetta,VA","0.107"
2013,"San Diego, CA","0.051"
2013,"South Beach, OR","0.047"
2013,"Waveland, MS","0.114"
2013,"Lewisetta,VA","0.091"
2013,"Waveland, MS","0.113"
2013,"Clearwater Beach, FL","0.052"
2013,"Pulaski, GA","0.149"
2013,"Lewisetta,VA","0.063"
2013,"Lewisetta,VA","0.124"
2013,"Lewisetta,VA","0.182"
2013,"Lewisetta,VA","0.014"
2013,"Rockport, TX","0.047"
2013,"San Diego, CA","-0.012"
2013,"Lewisetta,VA","0.207"
2013,"Rockport, TX","0.075"
2013,"Honolulu, HI","0.002"
2013,"Clearwater Beach, FL","0.117"
2013,"Dauphin Island, AL","0.072"
2013,"Honolulu, HI","0.055"
2013,"Honolulu, HI","0.054"
2013,"Dauphin Island, AL","0.119"
2013,"Clearwater Beach, FL","0.110"
2013,"Honolulu, HI","0.027"
2013,"Clearwater Beach, FL","0.034"
2013,"South Beach, OR","0.046"
2013,"Rockport, TX","0.065"
2013,"Waveland, MS","0.143"
2013,"South Beach, OR","-0.063"
2013,"Waveland, MS","0.136"
2013,"Rockport, TX","0.087"
2013,"Clearwater Beach, FL","0.090"
2013,"Waveland, MS","0.060"
2013,"South Beach, OR","-0.107"
2013,"Dauphin Island, AL","0.128"
2013,"Honolulu, HI","0.037"
2013,"South Beach, OR","-0.118"
2013,"South Beach, OR","-0.172"
2013,"Seavy Island, ME","0.067"
2013,"San Diego, CA","0.059"
2013,"San Diego, CA","0.054"
2013,"Rockport, TX","0.153"
2013,"Rockport, TX","0.063"
2013,"Clearwater Beach, FL","0.108"
2013,"San Diego, CA","0.048"
2013,"Honolulu, HI","0.018"
2013,"Pulaski, GA","0.033"
2013,"Waveland, MS","0.099"
2013,"San Diego, CA","0.041"
2014,"Honolulu, HI","-0.020"
2014,"San Diego, CA","0.029"
2014,"South Beach, OR","0.036"
2014,"Lewisetta,VA","0.150"
2014,"San Diego, CA","0.117"
2014,"South Beach, OR","0.059"
2014,"South Beach, OR","0.209"
2014,"Lewisetta,VA","0.167"
2014,"Rockport, TX","0.028"
2014,"Waveland, MS","0.007"
2014,"Lewisetta,VA","0.161"
2014,"Clearwater Beach, FL","0.118"
2014,"Waveland, MS","0.138"
2014,"Honolulu, HI","0.079"
2014,"Rockport, TX","0.019"
2014,"San Diego, CA","0.074"
2014,"San Diego, CA","0.150"
2014,"Waveland, MS","-0.035"
2014,"Pulaski, GA","0.189"
2014,"Lewisetta,VA","0.153"
2014,"Rockport, TX","0.048"
2014,"Dauphin Island, AL","0.005"
2014,"Rockport, TX","0.071"
2014,"South Beach, OR","0.217"
2014,"San Diego, CA","0.094"
2014,"Pulaski, GA","0.172"
2014,"San Diego, CA","0.078"
2014,"Pulaski, GA","0.176"
2014,"Lewisetta,VA","0.044"
2014,"Clearwater Beach, FL","0.094"
2014,"Honolulu, HI","0.026"
2014,"Dauphin Island, AL","0.033"
2014,"South Beach, OR","0.013"
2014,"South Beach, OR","-0.104"
2014,"Dauphin Island, AL","0.120"
2014,"Dauphin Island, AL","0.070"
2014,"Dauphin Island, AL","0.094"
2014,"San Diego, CA","0.153"
2014,"Lewisetta,VA","0.185"
2014,"Honolulu, HI","0.022"
2014,"Seavy Island, ME","0.015"
2014,"Lewisetta,VA","0.173"
2014,"Seavy Island, ME","-0.029"
2014,"Rockport, TX","0.031"
2014,"Rockport, TX","0.014"
2014,"Seavy Island, ME","0.049"
2014,"Clearwater Beach, FL","0.072"
2014,"Honolulu, HI","0.042"
2014,"South Beach, OR","0.090"
2014,"San Diego, CA","0.105"
2014,"Lewisetta,VA","0.071"
2014,"Waveland, MS","-0.023"
2014,"Lewisetta,VA","0.087"
2014,"Seavy Island, ME","0.053"
2014,"Seavy Island, ME","0.024"
2014,"Pulaski, GA","0.012"
2014,"Waveland, MS","0.096"
2014,"Clearwater Beach, FL","0.095"
2014,"Lewisetta,VA","0.151"
2014,"Seavy Island, ME","-0.003"
2014,"Lewisetta,VA","0.115"
2014,"Seavy Island, ME","0.017"
2014,"Seavy Island, ME","0.045"
2014,"Dauphin Island, AL","0.014"
2014,"Dauphin Island, AL","0.116"
2014,"Pulaski, GA","0.077"
2014,"Waveland, MS","0.030"
2014,"South Beach, OR","0.085"
2014,"Dauphin Island, AL","0.152"
2014,"Honolulu, HI","0.110"
2014,"Honolulu, HI","0.004"
2014,"Rockport, TX","0.009"
2014,"Clearwater Beach, FL","0.103"
2014,"Pulaski, GA","0.175"
2014,"Clearwater Beach, FL","0.111"
2014,"Clearwater Beach, FL","0.194"
2014,"Pulaski, GA","0.171"
2014,"Waveland, MS","0.098"
2014,"Dauphin Island, AL","0.065"
2014,"South Beach, OR","0.138"
2014,"Honolulu, HI","0.017"
2014,"San Diego, CA","0.137"
2014,"Waveland, MS","-0.034"
2014,"Dauphin Island, AL","0.056"
2014,"South Beach, OR","0.091"
2014,"Rockport, TX","0.123"
2014,"Seavy Island, ME","-0.040"
2014,"San Diego, CA","0.168"
2014,"Honolulu, HI","0.093"
2014,"Rockport, TX","-0.001"
2014,"Pulaski, GA","0.082"
2014,"Honolulu, HI","0.060"
2014,"Pulaski, GA","0.067"
2014,"Seavy Island, ME","0.091"
2014,"Honolulu, HI","0.010"
2014,"Waveland, MS","0.093"
2014,"Rockport, TX","-0.021"
2014,"Waveland, MS","0.070"
2014,"Waveland, MS","0.022"
2014,"South Beach, OR","0.121"
2014,"Clearwater Beach, FL","0.093"
2014,"Rockport, TX","-0.005"
2014,"San Diego, CA","0.103"
2014,"San Diego, CA","0.081"
2014,"South Beach, OR","0.054"
2014,"Seavy Island, ME","0.014"
2014,"Dauphin Island, AL","0.040"
2014,"Honolulu, HI","0.009"
2014,"Dauphin Island, AL","0.115"
2014,"Lewisetta,VA","0.108"
2014,"Pulaski, GA","0.160"
2014,"Clearwater Beach, FL","0.068"
2015,"Waveland, MS","0.022"
2015,"South Beach, OR","0.064"
2015,"Seavy Island, ME","-0.107"
2015,"Honolulu, HI","0.037"
2015,"Lewisetta,VA","0.115"
2015,"Waveland, MS","0.066"
2015,"South Beach, OR","0.159"
2015,"Pulaski, GA","0.197"
2015,"South Beach, OR","0.160"
